,Age,BirthDate,BirthPlace,Cabin,Destination,Embarked,FirstName,Job,LastName,MaritalStatus,Nationality,Pclass,Relationships,Residence,Sex,Ticket,Title,UrlId,Survived
1819,17,1894-10-12,"Millbrook, Jersey, Channel Islands",,"
Destination:       
      Altanta, Georgia, United States
",Southampton,Bertha,,Ilett,Single,Channel Islander,2nd Class Passenger,[],"Jersey, Jersey, Channel Islands",Female,"
Ticket No. 14885, £10  10s ",Miss,/titanic-survivor/bertha-ilett.html,1.0
1820,49,1862-12-12,"Crosby, Merseyside, England","
Cabin No.: B52/54/56",,Southampton,Joseph Bruce,Shipowner,Ismay,Married,English,1st Class Passenger,['/titanic-victim/richard-fry.html'],"Liverpool, Merseyside, England",Male,"
Ticket No. 112058",Mr,/titanic-survivor/j-bruce-ismay.html,1.0
1821,24,1888-04-08,"Lewisham, London, England",,"
Destination:       
      Montréal, Québéc, Canada
",Southampton,Amy Frances Christy,,Jacobsohn,Married,English,2nd Class Passenger,"['/titanic-survivor/alice-frances-christy.html', '/titanic-survivor/rachel-julie-cohen-christy.html', '/titanic-victim/sidney-samuel-jacobsohn.html']","London, England",Female,"
Ticket No. 243847, £27 ",Mrs,/titanic-survivor/amy-jacobsohn.html,1.0
1822,30,1882,,,"
Destination:       
      Galesburg, Illinois, United States
",Cherbourg,Ivan,,Jalševac,,Croatian,3rd Class Passenger,[],"Topolovac, Croatia",Male,"
Ticket No. 349240, £7  17s  11d",Mr,/titanic-survivor/ivan-jalsevac.html,1.0
1823,21,1890-05-17,"Korsberga, Västergötland, Sweden",,"
Destination:       
      Swedeburg, Nebraska, United States
",Southampton,Carl Olof,,Jansson,,Swedish,3rd Class Passenger,[],"Orebro, Sweden",Male,"
Ticket No. 350034, £7  15s  11d",Mr,/titanic-survivor/carl-olof-jansson.html,1.0
1824,23,1888-05-28,"Mont-de-Couvet, Switzerland","
Cabin No.: D?","
Destination:       
      New York City, New York, United States
",Cherbourg,Marie Marthe,,Jerwan,Married,Swiss,2nd Class Passenger,['/titanic-survivor/ada-ball.html'],"New York City, New York, United States",Female,"
Ticket No. 541, £13  15s  10d",Mrs,/titanic-survivor/marie-marthe-jerwan.html,1.0
1825,26,1885-07-09,"Ballydehob, County Cork, Ireland",,"
Destination:       
      East Lynn, United States
",Queenstown,Annie Jane,,Jermyn,Single,Irish,3rd Class Passenger,[],"Ballydehob, County Cork, Ireland",Female,"
Ticket No. 14313, £7  15s ",Miss,/titanic-survivor/annie-jane-jermyn.html,1.0
1826,24,1887-10-01,"Buenos Aires, Pampas, Argentina",,,Southampton,Violet Constance,Stewardess,Jessop,Single,English,Victualling Crew,[],"London, England",Female,,Miss,/titanic-survivor/violet-constance-jessop.html,1.0
1827,23,1888-12-04,"Bude, Cornwall, England",,,,Archie,Lookout,Jewell,Married,English,Deck Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-survivor/archie-jewell.html,1.0
1828,29,1882-10-23,,,"
Destination:       
      New York City, New York, United States
",Southampton,Bernt Johannes,,Johannesen,Married,Norwegian,3rd Class Passenger,[],"Haugesund, Norway",Male,"
Ticket No. 65306, £8  2s  3d",Mr,/titanic-survivor/bernt-johannes-johannesen.html,1.0
1829,32,1879-09-08,"Orust, Sweden",,"
Destination:       
      Manitowoc, Wisconsin, United States
",Southampton,Oscar Wilhelm,Seaman,Johansson,Married,Swedish,3rd Class Passenger,"['/titanic-victim/karl-johan-johansson.html', '/titanic-victim/samuel-niklasson.html']","Lunna, Halland, Sweden",Male,"
Ticket No. 347079, £7  15s  6d",Mr,/titanic-survivor/oscar-wilhelm-Johansson.html,1.0
1830,4,1908-01-28,"St. Charles, Illinois, United States",,"
Destination:       
      St. Charles, Illinois, United States
",Southampton,Harold Theodor,,Johnson,,Swedish,3rd Class Passenger,[],"St. Charles, Illinois, United States",Male,"
Ticket No. 347742, £11  2s  8d",Master,/titanic-survivor/harold-theodor-johnson.html,1.0
1831,27,1884-04-21,"Helsinki, Finland",,"
Destination:       
      St. Charles, Illinois, United States
",Southampton,Aliina Vilhelmina,,Johnson,Married,Finnish,3rd Class Passenger,[],"St. Charles, Illinois, United States",Female,"
Ticket No. 347742, £11  2s  8d",Mrs,/titanic-survivor/aliina-vilhelmina-johnson.html,1.0
1832,52,1859-10-31,"Annan, Dumfries, Scotland",,,,James,Saloon Steward,Johnstone,Married,Scottish,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-survivor/james-johnston.html,1.0
1833,1,1910-08-23,"St. Charles, Illinois, United States",,"
Destination:       
      St. Charles, Illinois, United States
",Southampton,Eleanor Ileen,,Johnson,,Swedish,3rd Class Passenger,[],"St. Charles, Illinois, United States",Female,"
Ticket No. 347742, £11  2s  8d",Miss,/titanic-survivor/eleanor-ileen-johnson.html,1.0
1834,34,1877-11-15,"Cemaes, Anglesey, Wales",,,Southampton,Thomas William,Able Seaman,Jones,Single,Welsh,Deck Crew,[],"Liverpool, Merseyside, England",Male,,Mr,/titanic-survivor/thomas-william-jones.html,1.0
1835,33,1878-08-03,"Birkenhead, Merseyside, England",,,,Charles John,Chief Baker,Joughin,Married,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-survivor/charles-john-joughin.html,1.0
1836,25,1886-05-12,"Loushult, Kristianstad, Sweden",,"
Destination:       
      Huntley, Illinois, United States
",Southampton,Karl,General Labourer,Jonsson,,Swedish,3rd Class Passenger,"['/titanic-victim/paul-edvin-andreasson.html', '/titanic-victim/albert-augustsson.html', '/titanic-victim/nils-johansson.html']","Malmö, Skåne, Sweden",Male,"
Ticket No. 350417, £7  17s  1d",Mr,/titanic-survivor/carl-jonsson.html,1.0
1837,31,1880-09-07,"Shirley, Hampshire, England",,,Southampton,Charles Edward,Fireman,Judd,Married,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-survivor/charles-judd.html,1.0
1838,24,1888,,,"
Destination:       
      Bronx, New York, United States
",Southampton,Miriam,,Kantor,Married,Russian,2nd Class Passenger,['/titanic-victim/sinai-kantor.html'],"Vitebsk, Russia",Female,"
Ticket No. 244367, £26 ",Mrs,/titanic-survivor/miriam-kantor.html,1.0
1839,32,1880-04-02,"Elimäki, Finland",,"
Destination:       
      Monessen, Pennsylvania, United States
",Southampton,Eiriik,,Jussila,Married,Finnish,3rd Class Passenger,[],"Helsinki, Finland",Male,"
Ticket No. 3101286, £7  18s  6d",Mr,/titanic-survivor/eiriik-jussila.html,1.0
1840,21,1890-06-19,"Oskarshamn, Småland, Sweden",,"
Destination:       449 Bergen Street 
      Brooklyn, New York, United States
",Southampton,Einar Gervasius,Military,Karlsson,,Swedish,3rd Class Passenger,[],"Oskarshamn, Småland, Sweden",Male,"
Ticket No. 350053, £7  15s  11d",Mr,/titanic-survivor/einar-gervasius-karlsson.html,1.0
1841,5,1907,,,"
Destination:       
      Galesburg, Illinois, United States
",Cherbourg,Manca,,Karun,,Slovenian,3rd Class Passenger,['/titanic-victim/johann-markun.html'],"Milje, Slovenia",Female,"
Ticket No. 349256, £13  8s  4d",Miss,/titanic-survivor/manca-karun.html,1.0
1842,39,1872-12-02,,,"
Destination:       
      Galesburg, Illinois, United States
",Cherbourg,Franz,Hotelier,Karun,,Slovenian,3rd Class Passenger,['/titanic-victim/johann-markun.html'],"Galesburg, Illinois, United States",Male,"
Ticket No. 349256, £13  8s  4d",Mr,/titanic-survivor/franz-karun.html,1.0
1843,40,1872,"Bremerhaven, Bremen, Germany",,,Southampton,F.,Fireman,Kasper,,German,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-survivor/f-kasper.html,1.0
1844,46,1866-03-30,"Castleconnell, County Limerick, Ireland","
Cabin No.: E101","
Destination:       
      Harrisburg, Pennsylvania, United States
",Queenstown,Nora Agnes,,Keane,Single,Irish,2nd Class Passenger,[],"Harrisburg, Pennsylvania, United States",Female,"
Ticket No. 226593, £12  7s ",Miss,/titanic-survivor/nora-keane.html,1.0
1845,30,1881-08-09,"Southampton, Hampshire, England",,,Southampton,Percy Edward,Saloon Steward (1st class),Keen,Married,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-survivor/percy-edward-keen.html,1.0
1846,22,1890-03-09,"Castlepollard, County Westmeath, Ireland",,"
Destination:       
      New York City, New York, United States
",Queenstown,Mary,,Kelly,Single,Irish,3rd Class Passenger,[],"Castlepollard, County Westmeath, Ireland",Female,"
Ticket No. 14312, £7  15s ",Miss,/titanic-survivor/mary-kelly.html,1.0
1847,20,1892-02-04,"Cuilmullagh, County Mayo, Ireland",,"
Destination:       
      Chicago, Illinois, United States
",Queenstown,Anna Katherine,,Kelly,Single,Irish,3rd Class Passenger,[],"Cuilmullagh, County Mayo, Ireland",Female,"
Ticket No. 9234, £7  15s ",Miss,/titanic-survivor/anna-katherine-kelly.html,1.0
1848,48,1863,"Battersea, London, England",,"
Destination:       
      New York City, New York, United States
",Southampton,Fanny Maria ,,Kelly,,English,2nd Class Passenger,['/titanic-survivor/hilda-mary-slayter.html'],"London, England",Female,"
Ticket No. 223596, £13  10s ",Mrs,/titanic-survivor/fannie-kelly.html,1.0
1849,22,1889-10-29,"Shirley, Hampshire, England",,,Southampton,George,Fireman,Kemish,Single,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-survivor/george-kemish.html,1.0
1850,40,1871-07-05,,"
Cabin No.: D21",,Southampton,Marion Estelle,,Kenyon,Married,American,1st Class Passenger,"['/titanic-victim/frederick-kenyon.html', '/titanic-survivor/alice-leader.html', '/titanic-survivor/margaret-welles-swift.html']","Pittsburgh, Pennsylvania, United States",Female,"
Ticket No. 17464, £51  17s  3d",Mrs,/titanic-survivor/marion-kenyon.html,1.0
1851,24,1887-11-06,"Limerick, County Limerick, Ireland",,"
Destination:       
      New York City, New York, United States
",Queenstown,John,Farm Labourer,Kennedy,Single,Irish,3rd Class Passenger,[],"Limerick, County Limerick, Ireland",Male,"
Ticket No. 368783, £7  15s ",Mr,/titanic-survivor/john-kennedy.html,1.0
1852,45,1866-10-04,"Northampton, Massachusetts, United States","
Cabin No.: D19",,Southampton,Susan Gertrude,,Kimball,Married,American,1st Class Passenger,[],"Boston, Massachusetts, United States",Female,"
Ticket No. 11753, £52  11s  1d",Mrs,/titanic-survivor/gertrude-kimball.html,1.0
1853,42,1870-03-09,"Atlanta, Georgia, United States","
Cabin No.: D19",,Southampton,Edwin Nelson Jr.,,Kimball,Married,American,1st Class Passenger,[],"Boston, Massachusetts, United States",Male,"
Ticket No. 11753, £52  11s  1d",Mr,/titanic-survivor/edwin-nelson-kimball.html,1.0
1854,29,1883-03-07,,"
Cabin No.: (E)58","
Destination:       
      Milwaukee, Wisconsin, United States
",Southampton,Anton,,Kink,,Austrian,3rd Class Passenger,"['/titanic-victim/josef-arnold-franchi.html', '/titanic-victim/wenzel-linhart.html', '/titanic-victim/albert-wirz.html', '/titanic-victim/leo-zimmermann.html']","Zurich, Switzerland",Male,"
Ticket No. 315153, £22  6d",Mr,/titanic-survivor/anton-kink.html,1.0
1855,26,1886-03-21,,,"
Destination:       
      Milwaukee, Wisconsin, United States
",Southampton,Luise,,Kink-heilmann,Married,German,3rd Class Passenger,"['/titanic-victim/josefine-arnold-franchi.html', '/titanic-victim/aloisia-haas.html', '/titanic-victim/maria-kink.html']","Zurich, Switzerland",Female,"
Ticket No. 315153, £22  6d",Mrs,/titanic-survivor/luise-kink-heilmann.html,1.0
1856,4,1908-04-08,,,"
Destination:       
      Milwaukee, Wisconsin, United States
",Southampton,Luise Gretchen,,Kink-heilmann,,Swiss,3rd Class Passenger,"['/titanic-victim/josefine-arnold-franchi.html', '/titanic-victim/aloisia-haas.html']","Zurich, Switzerland",Female,"
Ticket No. 315153, £22  6d",Miss,/titanic-survivor/luise-gretchen-kink-heilmann.html,1.0
1857,46,1865-11-03,"Brighton, Cheshire, England",,,Southampton,George,Saloon Steward,Knight,Married,English,Victualling Crew,[],"Woolston, Hampshire, England",Male,,Mr,/titanic-survivor/george-knight.html,1.0
1858,44,1867-05-02,"Southampton, Hampshire, England",,,Southampton,Thomas,Firemens' Messman,Knowles,Married,English,Engineering Crew,[],"Lymington, Hampshire, England",Male,,Mr,/titanic-survivor/thomas-knowles.html,1.0
1859,29,1882-10-01,,,"
Destination:       
      St. Louis, Missouri, United States
",Southampton,Emilie,Personal Maid,Kreuchen,,German,1st Class Passenger,"['/titanic-survivor/elisabeth-walton-allen.html', '/titanic-survivor/georgette-madill.html', '/titanic-survivor/elisabeth-walton-robert.html']",,Female,"
Ticket No. 24160, £211  6s  9d",Miss,/titanic-survivor/emilie-kreuchen.html,1.0
1860,25,1886-05-12,,"
Cabin No.: [F] E57","
Destination:       
      Brantford, Ontario, Canada
",Cherbourg,Neshan,General Labourer,Krekorian,Single,Armenian,3rd Class Passenger,"['/titanic-victim/orsen-sirayanian.html', '/titanic-survivor/david-vartanian.html', '/titanic-victim/ortin-zakarian.html', '/titanic-victim/mapriededer-zakarian.html']","Abosknak, Turkey",Male,"
Ticket No. 2654, £7  4s  7d",Mr,/titanic-survivor/neshan-krekorian.html,1.0
1861,38,1874,,,"
Destination:       
      New York City, New York, United States
",Southampton,Ali,Seaman,Lam,Single,Hong Kongese,3rd Class Passenger,"['/titanic-survivor/lee-bing.html', '/titanic-survivor/chang-chip.html', '/titanic-survivor/choong-foo.html', '/titanic-survivor/ling-hee.html', '/titanic-victim/len-lam.html', '/titanic-survivor/fang-lang.html', '/titanic-victim/lee-ling.html']","Canton, China",Male,"
Ticket No. 1601, £56  9s  11d",Mr,/titanic-survivor/ali-lam.html,1.0
1862,22,1889-06-19,"Karlshamn, Sweden",,"
Destination:       
      New York City, New York, United States
",Southampton,Aurora Adelia,,Landergren,Single,Swedish,3rd Class Passenger,[],"Karlshamn, Sweden",Female,"
Ticket No. 7077, £7  5s ",Miss,/titanic-survivor/aurora-adelia-landergren.html,1.0
1863,32,1880,,,"
Destination:       
      New York City, New York, United States
",Southampton,Fang,Seaman,Lang,Single,Hong Kongese,3rd Class Passenger,"['/titanic-survivor/lee-bing.html', '/titanic-survivor/chang-chip.html', '/titanic-survivor/choong-foo.html', '/titanic-survivor/ling-hee.html', '/titanic-survivor/ali-lam.html', '/titanic-victim/len-lam.html', '/titanic-victim/lee-ling.html']",,Male,"
Ticket No. 1601, £56  9s  11d",Mr,/titanic-survivor/fang-lang.html,1.0
1864,1,1910-07-02,,,"
Destination:       
      Cap Haitien, Haiti
",Cherbourg,Louise,,Laroche,,French,2nd Class Passenger,[],"Paris, France",Female,"
Ticket No. 2123, £41  11s  7d",Miss,/titanic-survivor/louise-laroche.html,1.0
1865,3,1909-02-19,,,"
Destination:       
      Cap Haitien, Haiti
",Cherbourg,Simonne Marie Anne Andrée,,Laroche,,French,2nd Class Passenger,[],"Paris, France",Female,"
Ticket No. 2123, £41  11s  7d",Miss,/titanic-survivor/simonne-laroche.html,1.0
1866,22,1889-10-20,,,"
Destination:       
      Cap Haitien, Haiti
",Cherbourg,Juliette Marie Louise,,Laroche,Married,French,2nd Class Passenger,[],"Paris, France",Female,"
Ticket No. 2123, £41  11s  7d",Mrs,/titanic-survivor/juliette-laroche.html,1.0
1867,40,1872-01-31,"Wells, Somerset, England",,,Southampton,Elizabeth,Stewardess,Lavington,Single,English,Victualling Crew,[],"Winchester, Hampshire, England",Female,,Miss,/titanic-survivor/bessie-lavington.html,1.0
1868,49,1862-05-10,"Batavia, New York, United States","
Cabin No.: D17",,Southampton,Alice May,Doctor,Leader,,American,1st Class Passenger,"['/titanic-victim/frederick-kenyon.html', '/titanic-survivor/marion-kenyon.html', '/titanic-survivor/margaret-welles-swift.html']","New York City, New York, United States",Female,"
Ticket No. 17465, £25  18s  7d",Dr,/titanic-survivor/alice-leader.html,1.0
1869,50,1861-06-16,"Liverpool, Merseyside, England",,,Southampton,Elizabeth Mary,Stewardess,Leather,Married,English,Victualling Crew,[],"Liverpool, Merseyside, England",Female,,Mrs,/titanic-survivor/elizabeth-may-leather.html,1.0
1870,41,1870-05-19,"Benson, Oxfordshire, England",,,Southampton,Reginald Robinson,Lookout,Lee,Married,English,Deck Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-survivor/reginald-robinson-lee.html,1.0
1871,29,1882-06-28,"Portsmouth, Hampshire, England",,,Southampton,Henry Reginald,Scullion,Lee,Married,English,Victualling Crew,[],"Fareham, Hampshire, England",Male,,Mr,/titanic-survivor/f-martin.html,1.0
1872,17,1895-03-31,"Lotzwil, Switzerland",,"
Destination:       
      Central City, Iowa, United States
",Cherbourg,Bertha,,Lehmann,,Swiss,2nd Class Passenger,[],"Lotzwil, Switzerland",Female,"
Ticket No. 1748, £12 ",Miss,/titanic-survivor/bertha-lehmann.html,1.0
1873,31,1880-11-08,"Linwood, Renfrewshire, Scotland",,"
Destination:       
      Chicago, Illinois, United States
",Southampton,Jessie Wills,,Leitch,,Scottish,2nd Class Passenger,"['/titanic-survivor/nina-harper.html', '/titanic-victim/john-harper.html']","London, England",Female,"
Ticket No. 248727, £33 ",Miss,/titanic-survivor/jessie-leitch.html,1.0
1874,39,1873-03-18,"Southwark, London, England","
Cabin No.: F33","
Destination:       2236 Austin Avenue 
      Chicago, Illinois, United States
",Southampton,Amelia ,,Lemore,Married,English,2nd Class Passenger,"['/titanic-survivor/mildred-brown.html', '/titanic-survivor/selena-cook.html', '/titanic-survivor/elizabeth-nye.html']","Chicago, Illinois, United States",Female,"
Ticket No. 34260, £10  10s ",Mrs,/titanic-survivor/amelia-lemore.html,1.0
1875,35,1876-08-26,"Brametot, Normandy, France","
Cabin No.: B101",,Cherbourg,Louis Gustave Joseph,Servant,Lesueur,Single,French,1st Class Passenger,"['/titanic-survivor/charlotte-cardeza.html', '/titanic-survivor/thomas-cardeza.html']",,Male,"
Ticket No. 17755, £512  6s  7d",Mr,/titanic-survivor/gustave-lesueur.html,1.0
1876,27,1884-08-10,"Hersin-Coupigny, Pas-de-Calais, France",,,Cherbourg,Berthe,Personal Maid,Leroy,Single,French,1st Class Passenger,"['/titanic-survivor/mahala-douglas.html', '/titanic-victim/walter-donald-douglas.html']",,Female,"
Ticket No. 17761, £106  8s  6d",Miss,/titanic-survivor/berthe-leroy.html,1.0
1877,27,1884-05-24,"Southampton, Hampshire, England",,,Southampton,Arthur Ernest Read,Steward,Lewis,Married,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-survivor/arthur-ernest-read-lewis.html,1.0
1878,38,1874-03-30,"Chorley, Lancashire, England",,,,Charles Herbert,2nd. Officer,Lightoller,Married,English,Deck Crew,[],"Netley Abbey, Hampshire, England",Male,,Mr,/titanic-survivor/charles-herbert-lightoller.html,1.0
1879,20,1892-02-13,"Salo, Turku and Pori, Finland",,"
Destination:       
      Monessen, Pennsylvania, United States
",Southampton,Eino William,,Lindqvist,Single,Finnish,3rd Class Passenger,['/titanic-survivor/august-abrahamsson.html'],"Dalsbruk, Turku and Pori, Finland",Male,"
Ticket No. 3101285, £7  18s  6d",Mr,/titanic-survivor/eino-william-lindqvist.html,1.0
1880,30,1881-11-09,"Bristol, England",,,Southampton,William Charles,Fireman,Lindsay,Married,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-survivor/william-charles-lindsay.html,1.0
1881,55,1856-12-18,"Ängelholm, Skåne, Sweden",,,Cherbourg,Sigrid,,Lindström,Married,Swedish,1st Class Passenger,[],"Stockholm, Uppland, Sweden",Female,"
Ticket No. 112377, £27  14s  5d",Mrs,/titanic-survivor/sigrid-lindstrom.html,1.0
1882,50,1861-06-15,"Burlington, New Jersey, United States","
Cabin No.: D28",,Cherbourg,Elizabeth Lindsey,,Lines,Married,American,1st Class Passenger,[],"Paris, France",Female,"
Ticket No. 17592, £39  8s ",Mrs,/titanic-survivor/elizabeth-lines.html,1.0
1883,16,1895-07-27,"Westchester, New York, United States","
Cabin No.: D28",,Cherbourg,Mary Conover,,Lines,Single,American,1st Class Passenger,[],"Paris, France",Female,"
Ticket No. 17592, £39  8s ",Miss,/titanic-survivor/mary-conover-lines.html,1.0
1884,40,1872-03-06,"Whitechapel, London, England",,,,Alexander James,Saloon Steward (1st class),Littlejohn,,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-survivor/alexander-james-littlejohn.html,1.0
1885,42,1869-07-20,"Shoreditch, Middlesex, England",,"
Destination:       
      New York City, New York, United States
",Southampton,Alice Adelaide,,Louch,Married,English,2nd Class Passenger,['/titanic-victim/charles-louch.html'],"Weston-super-mare, Somerset, England",Female,"
Ticket No. 3085, £26 ",Mrs,/titanic-survivor/alice-adelaide-louch.html,1.0
1886,21,1890-09-01,"Hudson, New York, United States","
Cabin No.: D9",,Cherbourg,Gretchen Fiske,,Longley,Single,American,1st Class Passenger,"['/titanic-survivor/kornelia-theodosia-andrews.html', '/titanic-survivor/anna-hogeboom.html']","Hudson, New York, United States",Female,"
Ticket No. 13502, £77  19s  2d",Miss,/titanic-survivor/gretchen-fiske-longley.html,1.0
1887,29,1882-11-21,"Llanrhos (Eglwys rhos), Conwy, Wales",,,,Harold Godfrey,5th. Officer,Lowe,Single,Welsh,Deck Crew,[],"Barmouth, Gwynnedd, Wales",Male,,Mr,/titanic-survivor/harold-godfrey-lowe.html,1.0
1888,31,1881-01-31,"London, England",,,,William Watson,Saloon Steward (1st class),Lucas,Single,English,Victualling Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-survivor/william-lucas-2.html,1.0
1889,25,1886-04-21,"Winchester, Hampshire, England",,,Southampton,William Arthur,Able Seaman,Lucas,,English,Deck Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-survivor/william-lucas.html,1.0
1890,29,1883-02-24,,,"
Destination:       
      Chicago, Illinois, United States
",Southampton,Nikola,,Lulić,,Croatian,3rd Class Passenger,[],"Konjsko Brdo, Croatia",Male,"
Ticket No. 315098, £8  13s  3d",Mr,/titanic-survivor/nikola-lulic.html,1.0
1891,23,1889-01-09,"Hallaryd, Småland, Sweden",,"
Destination:       
      Meriden, Connecticut, United States
",Southampton,Olga Elida,,Lundin,,Swedish,3rd Class Passenger,"['/titanic-victim/paul-edvin-andreasson.html', '/titanic-victim/albert-augustsson.html', '/titanic-victim/gerda-ulrika-dahlberg.html', '/titanic-victim/nils-johansson.html']",,Female,"
Ticket No. 347469, £7  17s  1d",Miss,/titanic-survivor/olga-elida-lundin.html,1.0
1892,32,1880-03-08,"Östra Nöbbelöv, Skåne, Sweden",,"
Destination:       
      Los Angeles, California, United States
",Southampton,Thure Edvin,,Lundström,,Swedish,3rd Class Passenger,['/titanic-victim/elina-olsson.html'],"Östra Nöbbelöv, Skåne, Sweden",Male,"
Ticket No. 350403, £7  11s  7d",Mr,/titanic-survivor/thure-edvin-lundstrom.html,1.0
1893,21,1890-08-11,"Askeaton, County Limerick, Ireland",,"
Destination:       
      New York City, New York, United States
",Queenstown,Margaret ,,Madigan,Single,Irish,3rd Class Passenger,[],"Askeaton, County Limerick, Ireland",Female,"
Ticket No. 370370, £7  15s ",Miss,/titanic-survivor/margaret-maggie-madigan.html,1.0
1894,59,1852-11-16,"Hermonville, France","
Cabin No.: B80",,Cherbourg,Eugénie Elise,Personal Maid,Lurette,Single,French,1st Class Passenger,"['/titanic-survivor/marie-eugenie-spencer.html', '/titanic-victim/william-augustus-spencer.html']",,Female,"
Ticket No. 17569, £146  10s  5d",Miss,/titanic-survivor/elise-lurette.html,1.0
1895,24,1888-03-17,"Trondheim, Norway",,"
Destination:       
      Brooklyn, New York, United States
",Southampton,Fridtjof Arne,,Madsen,Single,Norwegian,3rd Class Passenger,"['/titanic-survivor/artur-karl-olsen.html', '/titanic-victim/karl-siegwart-andreas-olsen.html']","Trondheim, Norway",Male,"
Ticket No. 17369, £7  2s  10d",Mr,/titanic-survivor/fridtjof-arne-madsen.html,1.0
1896,16,1896-03-15,,"
Cabin No.: B5",,Southampton,Georgette Alexandra,,Madill,Single,American,1st Class Passenger,['/titanic-survivor/emilie-kreuchen.html'],"St. Louis, Missouri, United States",Female,"
Ticket No. 24160, £211  6s  9d",Miss,/titanic-survivor/georgette-madill.html,1.0
1897,32,1880-02-26,"Southampton, Hampshire, England",,,Southampton,William James,Fireman,Major,Married,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-survivor/william-james-major.html,1.0
1898,20,1891-12-21,"Norwich, Norfolk, England","
Cabin No.: B79",,Southampton,Roberta Elizabeth Mary,Personal Maid,Maioni,,English,1st Class Passenger,"['/titanic-survivor/gladys-cherry.html', '/titanic-biography/clementina-georgina-lucy-dyer-edwardes.html', '/titanic-biography/thomas-dyer-edwardes.html', '/titanic-survivor/countess-of-rothes.html']","London, England",Female,"
Ticket No. 110152, £86  10s ",Miss,/titanic-survivor/roberta-maioni.html,1.0
1899,1,1910-06-11,"Montréal, Québéc, Canada",,"
Destination:       
      Montréal, Québéc, Canada
",Cherbourg,André Clement,,Mallet,,French,2nd Class Passenger,[],"Paris, France",Male,"
Ticket No. 2079, £37  1d",Master,/titanic-survivor/andre-clement-mallet.html,1.0
1900,24,1887-12-16,"Paris, France",,"
Destination:       
      Montréal, Québéc, Canada
",Cherbourg,Antonine Marie,,Mallet,Married,French,2nd Class Passenger,[],"Paris, France",Female,"
Ticket No. 2079, £37  1d",Mrs,/titanic-survivor/antonine-marie-mallet.html,1.0
1901,20,1892-02-10,"Zaghartā, Zaghartā, Syria",,"
Destination:       
      Philadelphia, Pennsylvania, United States
",Cherbourg,Hannā Mikā'īl,,Māmā,,Syrian,3rd Class Passenger,[],"Tripoli, Syria",Male,"
Ticket No. 2677, £7  4s  7d",Mr,/titanic-survivor/hanna-mamee.html,1.0
1902,28,1883-11-06,"Loughaunboy, County Galway, Ireland",,"
Destination:       
      New York City, New York, United States
",Queenstown,Margaret,,Mannion,Single,Irish,3rd Class Passenger,[],"Caltra, County Galway, Ireland",Female,"
Ticket No. 36866, £7  14s  9d",Miss,/titanic-survivor/margaret-mannion.html,1.0
1903,28,1883-10-15,"Stockyard Creek, Australia",,,Southampton,Evelyn,Stewardess,Marsden,,Australian,Victualling Crew,[],"Southampton, Hampshire, England",Female,,Miss,/titanic-survivor/evelyn-marsden.html,1.0
1904,29,1883-01-18,"Paris, France","
Cabin No.: C47",,Cherbourg,Pierre,Aviator,Maréchal,Single,French,1st Class Passenger,[],"Paris, France",Male,"
Ticket No. 11774, £29  14s ",Mr,/titanic-survivor/pierre-marechal.html,1.0
1905,20,1892-03-18,"Acton, London, England",,,Southampton,Mabel Elvina,Cashier,Martin,Single,English,Restaurant Staff,[],"Acton, London, England",Female,,Miss,/titanic-survivor/mabel-edwina-martin.html,1.0
1906,39,1872-11-17,"St. Martin, Guernsey, Channel Islands",,,Southampton,Annie Martha,Stewardess,Martin,Married,Channel Islander,Victualling Crew,[],"Portsmouth, Hampshire, England",Female,,Mrs,/titanic-survivor/annie-martin.html,1.0
1907,18,1894-01-30,"Edinburgh, Midlothian, Scotland","
Cabin No.: D30",,Southampton,Mary Graham Carmichael,,Marvin,Married,Scottish,1st Class Passenger,['/titanic-victim/daniel-warner-marvin.html'],"New York City, New York, United States",Female,"
Ticket No. 113773, £53  2s ",Mrs,/titanic-survivor/mary-marvin.html,1.0
1908,32,1880-04-10,"Southampton, Hampshire, England",,,Southampton,Frank Archibald Robert,Fireman,Mason,Married,English,Engineering Crew,[],"Southampton, Hampshire, England",Male,,Mr,/titanic-survivor/frank-archibald-robert-mason.html,1.0
1909,25,1887-03-22,,,,Southampton,Paul Achille Maurice Germain,Kitchen Clerk,Maugé,Single,French,Restaurant Staff,[],"London, England",Male,,Mr,/titanic-survivor/paul-achille-maurice-germain-mauge.html,1.0
